GEM unit/phase ID,GEM location ID,Country/Area,Wiki URL,Plant name,Unit name,Plant name (other),Plant name (local),Owner,Parent,Capacity (MW),Status,Start year,Retired year,Planned retirement,Combustion technology,Coal type,Coal source,Alternate Fuel,Location,"Local area (taluk, county)","Major area (prefecture, district)","Subnational unit (province, state)",Subregion,Region,Latitude,Longitude,Location accuracy,Permits,Permit Date,Permit Parsed,Captive,Captive industry use,Captive residential use,Plant age (years),Capacity factor,Heat rate (Btu per kWh),Emission factor (kg of CO2 per TJ),Annual CO2 (million tonnes / annum),Remaining plant lifetime (years),Lifetime CO2 (million tonnes)
G100000115897,L100000104999,China,https://www.gem.wiki/Laibin_Sanjiangkou_Industrial_Park_cogen_power_station,Laibin Sanjiangkou Industrial Park cogen power station,Phase III Unit 3,,来宾市三江口节能环保生态产业园热电联产项目,Guangxi Laibin Yajule Energy Saving and Environmental Protection Technology Co Ltd [100%],Changzhou Yajian Enterprise Management Partnership LP [99.0%]; other [1.0%],40,construction,,,,CFB,unknown,,,Xiangzhou Town,,Laibin,Guangxi,Eastern Asia,Asia,23.822385,109.50682,approximate,"October 28, 2019 – 桂发改电力〔2019〕1016号",28-Oct-19,"Year: 2019, Month: 10, Day: 28",,,,0,0.53,10442.4,96100,0.196633917,40,7.865356679
G100000106112,L100000101364,China,https://www.gem.wiki/Laicheng_power_station,Laicheng power station,Unit 1,,华电国际莱城发电厂,Huadian International Power Co Ltd Laicheng Power Plant [100%],Huadian Power International Co Ltd [100.0%],335,operating,1999,,,subcritical,bituminous,,,Jiajiazhuang Village,Laicheng,Laiwu,Shandong,Eastern Asia,Asia,36.2546311,117.6716154,exact,,,,,,,25,0.53,11312.6,94600,1.756196475,15,26.34294713
G100000106157,L100000101742,China,https://www.gem.wiki/Lanxi_power_station,Lanxi power station,Unit 1,,浙能兰溪发电厂,Zhejiang Zheneng Lanxi Power Generation Co Ltd [100%],Zhejiang Zheneng Electric Power Co Ltd [97.0%]; other [3.0%],600,operating,2008,,,supercritical/CCS,bituminous with CCS,,,Lingdong,Lanxi,Jinhua,Zhejiang,Eastern Asia,Asia,29.1866175,119.5068449,exact,,,,,,,16,0.53,13787.4,9460,0.38335355,24,9.200485189
G100000103433,L100000100323,China,https://www.gem.wiki/Lanzhou_cogen_power_station,Lanzhou cogen power station,Phase I Unit 1,Lanzhou Dongcheng power station,华能兰州热电厂,Huaneng Lanzhou Thermal Power Co Ltd [100%],China Huaneng Group Co Ltd [62.0%]; Gansu Provincial State-owned Assets Investment Group Co Ltd [38.0%],110,retired,1989,2019,,subcritical,unknown,,,143 Jiayuguan Road,Chengguan,Lanzhou,Gansu,Eastern Asia,Asia,36.032268,103.876052,exact,,,,,,,30,0.53,12617.9,96100,0.65339812,0,0
G100000106164,L100000104407,China,https://www.gem.wiki/Lanzhou_Fanping_power_station,Lanzhou Fanping power station,Unit 1,,华能兰州范坪热电厂,Huaneng Lanzhou Fanping Thermal Power Co Ltd [100%],China Huaneng Group Co Ltd [100.0%],330,operating,2011,,,subcritical,unknown,,,Fanjiaping,Xigu,Lanzhou,Gansu,Eastern Asia,Asia,36.07583,103.67743,exact,8-Dec,8-Dec,"Year: 2008, Month: 12",,,,13,0.53,10442.4,96100,1.622229815,27,43.80020501
G100000106161,L100000100336,China,https://www.gem.wiki/Lanzhou_Lanl%C3%BC_power_station,Lanzhou Lanlü power station,Unit 1,,中铝兰州铝业自备电厂,Lanzhou Aluminum Co Ltd [100%],Aluminum Corporation of China Ltd [100.0%],300,operating,2008,,,subcritical,bituminous,,,,Honggu,Lanzhou,Gansu,Eastern Asia,Asia,36.1563952,103.3317244,exact,5-Jul,5-Jul,"Year: 2005, Month: 7",aluminum,power,,16,0.53,10442.4,94600,1.451735318,24,34.84164764
G100000114384,L100000104632,China,https://www.gem.wiki/Laoling_Leyuan_cogen_power_station,Laoling Leyuan cogen power station,Unit 1,Yueling Leyuan Cogen power station,乐陵乐源热电,Leling Leyuan Thermoelectricity Co Ltd [100%],Shandong Starlight Sugar Industry Co Ltd [90.0%]; Taishan Sports Industry Group Co Ltd [10.0%],30,retired,,2023,,unknown,unknown,,,,Yueling,Dezhou,Shandong,Eastern Asia,Asia,37.747809,117.223656,exact,,,,agriculture,both,heat,20,0.53,12047,96100,0.170136807,0,0
G100000106217,L100000100389,China,https://www.gem.wiki/Lee_%26_Man_Paper_power_station,Lee & Man Paper power station,"Unit 1, timepoint 1",,"广东理文造纸有限公司自备电厂煤改气项目 (洪梅), 广东理文造纸有限公司自备电厂煤改气项目",Guangdong Lee & Man Paper Manufacturing Ltd [100%],lilong Co Ltd [99.4%]; other [0.6%],50,operating,2008,,2023,unknown,unknown,,,He Xi Industrial Park,,Dongguan,Guangdong,Eastern Asia,Asia,22.938025,113.58979,exact,,,,pulp & paper,both,,16,0.53,11186.5,96100,0.263306964,5,1.31653482
G100000106226,L100000101265,China,https://www.gem.wiki/Leilongwan_power_station,Leilongwan power station,Phase I Unit 1,"雷龙湾电厂一期 (Phase I Unit 1, Phase I Unit 2), Zhaoshipan power station; 陕能赵石畔煤电二期扩建项目 (Phase II Unit 3, Phase II Unit 4)",陕西投资集团赵石畔煤电公司雷龙湾电厂,Shaanxi Energy Zhaoshipan Coal Power Co Ltd [100%],Shaanxi ENERGY Investment Co Ltd [60.0%]; Shaanxi Yulin Energy Group Co Ltd [20.0%]; Yulin Finance Investment Management Co Ltd [20.0%],1000,operating,2018,,,ultra-supercritical,unknown,,,Zhaoshipan Town,Hengshan,Yulin,Shaanxi,Eastern Asia,Asia,37.925376,109.101678,exact,14-Mar-16,14-Mar-16,"Year: 2016, Month: 3, Day: 14",coal mining & coal products,power,,6,0.53,8272,96100,3.894113808,34,132.3998695
G100000106230,L100000100780,China,https://www.gem.wiki/Leiyang_Baiyang_power_station,Leiyang Baiyang power station,Unit 1,,广东韶能耒阳综合利用电厂,Shaoneng Group Leiyang Electric Power Industry Co Ltd [100%],Guangdong Shaoneng Group Co Ltd [76.8%]; Leiyang State Owned Assets Investment and Management Group Co Ltd [17.6%]; Agricultural Development Bank of China [5.2%]; other [0.4%],60,retired,2006,2019,,subcritical,waste coal,,bioenergy,Wulipai Baiyang,Leiyang,Hengyang,Hunan,Eastern Asia,Asia,26.459482,112.868107,exact,,,,pulp & paper,,,13,0.53,11312.6,94600,0.314542652,0,0
G100000106232,L100000100781,China,https://www.gem.wiki/Leiyang_power_station,Leiyang power station,Unit 1,,大唐华银耒阳发电厂,Datang Huayin Power Co Ltd Leiyang Branch [100%],Datang Huayin Electric Power Co Ltd [100.0%],210,retired,1988,2022,,subcritical,anthracite,,,Wangling Town,Leiyang,Hengyang,Hunan,Eastern Asia,Asia,26.3844811,112.8585008,exact,,,,,,,34,0.53,12617.9,98300,1.275952832,0,0
G100000102101,L100000100354,China,https://www.gem.wiki/Leizhou_power_station,Leizhou power station,Phase I Unit 1,Datang Leizhou power station,大唐国际雷州电厂,Guangdong Datang International Leizhou Power Generation Co Ltd [100%],Datang International Power Generation Co Ltd [34.0%]; Datang Huayin Electric Power Co Ltd [33.0%]; China Datang Corp [30.0%]; other [3.0%],1000,operating,2019,,,ultra-supercritical,unknown,,,Wushi Town,Leizhou,Zhanjiang,Guangdong,Eastern Asia,Asia,20.51161,109.82803,exact,13-Jan-15,13-Jan-15,"Year: 2015, Month: 1, Day: 13",,,,5,0.53,8272,96100,3.894113808,35,136.2939833
G100000102103,L100000100313,China,https://www.gem.wiki/Liancheng-1_power_station,Liancheng-1 power station,Unit 1,,华能连城发电厂,Gansu Datang International Liancheng Power Generation Co Ltd [100%],China Huaneng Group Co Ltd [92.5%]; other [7.5%],100,retired,1982,2008,,subcritical,bituminous,,,Heqiao Town,Yongdeng,Lanzhou,Gansu,Eastern Asia,Asia,36.520683,102.869322,exact,,,,,,,26,0.53,12182.8,94600,0.564563735,0,0
G100000102105,L100000100314,China,https://www.gem.wiki/Liancheng-2_power_station,Liancheng-2 power station,Unit 1,,华能连城发电厂,Gansu Datang International Liancheng Power Generation Co Ltd [100%],China Huaneng Group Co Ltd [92.5%]; other [7.5%],300,operating,2004,,,subcritical,bituminous,,,Heqiao Town,Yongdeng,Lanzhou,Gansu,Eastern Asia,Asia,36.519356,102.86741,exact,,,,,,,20,0.53,11312.6,94600,1.572713262,20,31.45426523
G100000113705,L100000100923,China,https://www.gem.wiki/Lianyuan_Cogen_power_station,Lianyuan Cogen power station,Unit 1,,内蒙古联源热电公司热电联产,Inner Mongolia Lianyuan Thermal Power Co Ltd [100%],Inner Mongolia Bayan Nur Langhua Property Development Co Ltd [95.0%]; natural person(s) [5.0%],50,operating,2020,,,subcritical,unknown,,,Bayi Town,Linhe,Bayannur,Inner Mongolia,Eastern Asia,Asia,40.798617,107.493541,exact,,,,,,,4,0.53,10442.4,96100,0.245792396,36,8.848526264
G100000111463,L100000100420,China,https://www.gem.wiki/Lianzhou_power_station,Lianzhou power station,Phase II Unit 3,Yuelian power station,粤电连州发电厂,Lianzhou Yuelian Thermal Power Generation Co Ltd [100%],Lianzhou Jiarun Investment Group Co Ltd [100.0%],135,retired,2004,2013,,subcritical,anthracite,,,Xingzi,Lianzhou,Qingyuan,Guangdong,Eastern Asia,Asia,24.9762732,112.5531543,exact,,,,,,,9,0.53,10442.4,98300,0.678832049,0,0
G100000112941,L100000101365,China,https://www.gem.wiki/Liaocheng_Xiangguang_cogen_power_station,Liaocheng Xiangguang cogen power station,Unit 1,,"山东能源聊城祥光2×66万千瓦热电联产项目, 山能祥光热电厂",Liaocheng Xiangguang Power Generation Co Ltd [100%],Xinfengxiang Holding Group Co Ltd [39.0%]; Shandong Energy Group Co Ltd [35.7%]; Shandong Guohui Investment Co Ltd [10.2%]; Harbin Electric Corp [6.0%]; Shandong Caixin Asset Operation Co Ltd [5.1%]; Shareholders of overseas listed foreign shares [4.0%],660,construction,,,,ultra-supercritical,unknown,,,Yanlou Town,Yanggu,Liaocheng,Shandong,Eastern Asia,Asia,36.158901,115.850148,exact,27-May-17,27-May-17,"Year: 2017, Month: 5, Day: 27",,,,0,0.53,8272,96100,2.570115113,40,102.8046045
G100000106253,L100000101164,China,https://www.gem.wiki/Liaoning_Nanpiao_power_station,Liaoning Nanpiao power station,Phase II Unit 3,,辽宁南票发电厂,Coal Gangue Thermal Power Branch of Liaoning Nanpiao Coal Power Co Ltd [100%],Liaoning Nanpiao Coal Mine Co Ltd [100.0%],150,operating,2010,,,subcritical,waste coal,,,Shaguotun,Nanpiao,Huludao,Liaoning,Eastern Asia,Asia,41.1258911,120.6967123,exact,15-Jan-08,15-Jan-08,"Year: 2008, Month: 1, Day: 15",,,,14,0.53,11312.6,94600,0.786356631,26,20.4452724
G100000106255,L100000101165,China,https://www.gem.wiki/Liaoning-1_power_station,Liaoning-1 power station,Unit 1,,国家电投辽宁发电厂一期,Liaoning Power Plant [100%],Liaoning Power Plant [100.0%],50,retired,1956,2002,,unknown,unknown,,,Zhangdang Town 1 Funing Beiyi Road,Fushun County,Fushun,Liaoning,Eastern Asia,Asia,41.921944,124.091944,exact,,,,,,,46,0.53,12477.25,96100,0.293688537,0,0
G100000107356,L100000101166,China,https://www.gem.wiki/Liaoning-2_power_station,Liaoning-2 power station,Unit 1,"Nenggang power station, 辽宁能港发电厂",国家电投辽宁发电厂二期,Liaoning Nenggang Power Co Ltd [100%],Liaogang Power [51.0%]; China Huaneng Group Co Ltd [33.0%]; Liaoning Energy Industry Holding Group Co Ltd [12.8%]; Liaoning Energy Investment (Group) Co Ltd [1.6%]; Liaoning Huida Enterprise Management Co Ltd [1.6%],200,retired,1991,2018,,subcritical,unknown,,,Zhangdang Town 1 Funing Beiyi Road,Fushun County,Fushun,Liaoning,Eastern Asia,Asia,41.923351,124.09018,exact,,,,,,,27,0.53,12182.8,96100,1.147031182,0,0
G100000106268,L100000101167,China,https://www.gem.wiki/Liaoning-3_power_station,Liaoning-3 power station,Unit 1,Liaoning Dongfang Power Station 辽宁东方发电厂,国家电投辽宁发电厂三期,Liaoning Dongfang Power Generation Co Ltd [100%],Tianjin Dongfu Enterprise Reform Investment Management Center LP [50.0%]; State Power Investment Corp Ltd [19.3%]; Liaoning Power Plant [10.8%]; Anshan Tengao Special Zone DongTeng Economic Development Co [9.6%]; Fuxin Taiping Power Plant [6.5%]; Power Investment Qingneng Phase IV Carbon Neutral Equity Investment (Tianjin) Partnership LP [3.8%],350,operating,2005,,,subcritical,bituminous,,,Zhangdang,Fushun,Fushun,Liaoning,Eastern Asia,Asia,41.9220564,124.0932171,exact,,,,,,,19,0.53,10442.4,94600,1.693691205,21,35.5675153
G100000115369,L100000101168,China,https://www.gem.wiki/Liaotung_Chemical_power_station,Liaotung Chemical power station,Unit 1,,辽通化工发电厂,North Huajin Chemical Industries Group Corp [100%],Norinco [70.2%]; Industrial and Commercial Bank of China Ltd [20.7%]; Liaoning Holding (Group) Co Ltd [4.2%]; Liaoning Huida Enterprise Management Co Ltd [4.0%]; Liaoning State-Owned Assets Management Co Ltd [0.9%],30,operating,2011,,,subcritical,subbituminous,,,Liaoyang chemical plant,Hongwei,Liaoyang,Liaoning,Eastern Asia,Asia,41.2004203,122.0071983,exact,,,,chemicals,both,,13,0.53,11312.6,96100,0.159765058,27,4.313656554
G100000106271,L100000101169,China,https://www.gem.wiki/Liaoyang_Chemical_power_station,Liaoyang Chemical power station,Phase II Unit 5,,辽阳石化热电厂,PetroChina Liaoyang Petrochemical Co [100%],PetroChina Co Ltd [100.0%],50,operating,1996,,,subcritical,bituminous,,,Liaoyang chemical plant,Hongwei,Liaoyang,Liaoning,Eastern Asia,Asia,41.2036955,123.2372943,exact,,,,chemicals,both,,28,0.53,12182.8,94600,0.282281867,12,3.38738241
G100000106275,L100000101170,China,https://www.gem.wiki/Liaoyang_Guocheng_power_station,Liaoyang Guocheng power station,Unit 1,辽阳芳烃基地热电厂,北方亚泰能源辽阳国成热电厂,Liaoyang Guocheng Thermal Power Co Ltd [100%],Beijing Jingpeng Xiongrui Investment Co Ltd [60.0%]; Shenyang Shenghua Energy Investment Co Ltd [40.0%],50,operating,2015,,,subcritical,unknown,,,Shuguang Town Zhujiazhuang Villege,Hongwei,Liaoyang,Liaoning,Eastern Asia,Asia,41.206817,123.235733,exact,,,,chemicals,both,heat,9,0.53,10442.4,96100,0.245792396,31,7.619564283
G100000106277,L100000101108,China,https://www.gem.wiki/Liaoyuan_Datang_power_station,Liaoyuan Datang power station,Unit 1,,大唐辽源发电厂,Datang Jilin Power Generation Co Ltd Liaoyuan Power Generation Branch [100%],Liaoyuan Power Plant [100.0%],100,retired,2001,2009,,subcritical,lignite,,,Liaoyuan,Longshan,Liaoyuan,Jilin,Eastern Asia,Asia,42.8720236,125.1600082,exact,,,,,,,8,0.53,10442.4,101000,0.51664999,0,0
G100000106289,L100000101018,China,https://www.gem.wiki/Ligang_power_station,Ligang power station,Phase III Unit 1,中信泰富能源江阴利电五期扩建工程,中信江苏利港发电厂,Jiangyin Ligang Electric Power Generation Co Ltd [100%],Xinhong Power Investment [54.3%]; Xinbi Group [17.0%]; SDIC Power Holdings Co Ltd [9.2%]; Jiangsu Guoxin Investment Group Ltd [8.7%]; Wuxi Huaguang Environment & Energy Group Co Ltd [8.7%]; other [2.0%],650,operating,2006,,,supercritical,bituminous,,,Ligang Town,Jiangyin,Wuxi,Jiangsu,Eastern Asia,Asia,31.940813,120.0766476,exact,13-May-03,13-May-03,"Year: 2003, Month: 5, Day: 13",,,,18,0.53,9249.9,94600,2.786225465,22,61.29696023
G100000106301,L100000101491,China,https://www.gem.wiki/Linfen_power_station,Linfen power station,Unit 1,,大唐国际临汾热电,Shanxi Datang International Linfen Thermal Power Co Ltd [100%],Datang International Power Generation Co Ltd [80.0%]; Linfen Hexi Thermal Power Co Ltd [20.0%],300,operating,2010,,,subcritical,bituminous,,,Fenhe Residential District,Yaodu,Linfen,Shanxi,Eastern Asia,Asia,36.153659,111.485269,exact,27-Jul-09,27-Jul-09,"Year: 2009, Month: 7, Day: 27",,,,14,0.53,10442.4,94600,1.451735318,26,37.74511828
G100000106307,L100000101492,China,https://www.gem.wiki/Lingshi_Qiguang_power_station,Lingshi Qiguang power station,Unit 1,,山西国际能源灵石启光低热值煤发电厂,Shanxi Qiguang Power Generation Co Ltd [100%],Lingshi Deguangyi Investment and Trade Co Ltd [24.1%]; Lingshi Xinyuan Investment and Trade Co Ltd [24.1%]; Shanxi State-Owned Capital Investment and Operation Co Ltd [21.6%]; KEPCO Shanxi International [17.3%]; KEPCO Woori sprott Global Prive [4.1%]; Power Development [3.6%]; other [2.8%]; Shanxi Gemeng International Energy Group Co Ltd [2.4%],350,operating,2019,,,supercritical,waste coal,,,Duanchun Town,Lingshi,Jinzhong,Shanxi,Eastern Asia,Asia,36.820628,111.626103,exact,4-Jun-15,4-Jun-15,"Year: 2015, Month: 6, Day: 4",,,,5,0.53,9249.9,94600,1.50027525,35,52.50963376
G100000106309,L100000100339,China,https://www.gem.wiki/Lingtai_power_station,Lingtai power station,Unit 1,,山东能源灵台煤电一体化电厂,Shandong Energy Group Lingtai Thermal Power Co Ltd [100%],Shandong Energy Group Co Ltd [65.7%]; Shandong Guohui Investment Co Ltd [18.8%]; Shandong Caixin Asset Operation Co Ltd [9.4%]; Yankuang Group Co Ltd,1000,construction,2024,,,ultra-supercritical,bituminous,,,,Lingtai,Pingliang,Gansu,Eastern Asia,Asia,35.0858218,107.7152829,exact,1-Dec-21,1-Dec-21,"Year: 2021, Month: 12, Day: 1",,,,0,0.53,8272,94600,3.833331595,40,153.3332638
G100000108947,L100000101211,China,https://www.gem.wiki/Lingzhou_power_station,Lingzhou power station,Phase I Unit 1,Shenhua Lingzhou power station,神华国能宁鲁煤电灵州发电厂,Ningxia Ninglu Coal Power Co Ltd [100%],China Energy Investment Corp [75.5%]; Ningxia State-owned Investment Management Co Ltd [24.5%],135,retired,2005,2018,,subcritical,bituminous,,,Ningdong Town,Lingwu,Yinchuan,Ningxia,Eastern Asia,Asia,38.1418812,106.5655804,exact,,,,,,,13,0.53,11312.6,94600,0.707720968,0,0
G100000101743,L100000101184,China,https://www.gem.wiki/Linhe_power_station,Linhe power station,Unit 1,,国家电投宁夏能源铝业临河电厂,Linhe Power Generation Branch of Ningxia Energy Aluminum Co Ltd of State Power Investment Group [100%],State Power Investment Corp Ltd [76.0%]; Ningxia State-owned Investment Management Co Ltd [24.0%],350,operating,2011,,,supercritical,unknown,,,Linhe Town,Lingwu,Yinchuan,Ningxia,Eastern Asia,Asia,38.182276,106.512654,exact,,,,aluminum,power,,13,0.53,10090.8,96100,1.66261524,27,44.89061148
G100000113047,L100000100630,China,https://www.gem.wiki/Linkou_Shengye_Cogen_power_station,Linkou Shengye Cogen power station,Unit 1,"林口海浪热电厂, Linkou Cogen power station",林口盛烨热电厂,Linkou Shengye Thermal Power Co Ltd [100%],Yenenjiang Thermal Power Co Ltd [100.0%],50,operating,2019,,,subcritical,unknown,,,Linkou Town,Linkou,Mudanjiang,Heilongjiang,Eastern Asia,Asia,45.284664,130.278268,exact,,,,,,,5,0.53,10442.4,96100,0.245792396,35,8.602733868
G100000114091,L100000104529,China,https://www.gem.wiki/Linqing_Deneng_Biotech_power_station,Linqing Deneng Biotech power station,Unit 1,,临清市德能生物科技公司自备电厂,Linqing Deneng Biological Technology Co Ltd [100%],Shandong Shouguang Juneng Thermoelectricity Development Co Ltd [82.0%]; other [17.0%]; Shouguang Kexiao Economic and Trade Co Ltd [0.5%]; Shouguang Lanyue Economic and Trade Co Ltd [0.5%],48,retired,,2018,,subcritical,unknown,,,Daxinzhuang,Linqing,Liaocheng,Shandong,Eastern Asia,Asia,36.7781,115.7463,approximate,,,,agriculture,,,20,0.53,12182.8,96100,0.275287484,0,0
G100000114383,L100000104631,China,https://www.gem.wiki/Linqing_Yunhe_cogen_power_station,Linqing Yunhe cogen power station,Unit 3,,临清运河热电,Linqing Yunhe Thermal Power Co Ltd [100%],Linqing Zhongzhou Investment Operation Group Co Ltd [51.9%]; China Nonferrous Metal Mining (Group) Co Ltd [38.0%]; CNMC Albetter Copper Co Ltd [9.5%]; other [0.7%],48,retired,,2023,,unknown,unknown,,,,Linqing,Liaocheng,Shandong,Eastern Asia,Asia,36.855469,115.733975,exact,,,,,,,20,0.53,12047,96100,0.272218892,0,0
G100000106330,L100000101369,China,https://www.gem.wiki/Linyi_power_station,Linyi power station,Phase II Unit 1,"华能临沂发电厂 (Phase II Unit 1, Phase II Unit 2)","华能临沂发电有限公司9F级2×475MW燃机热电项目（1，2）, 华能临沂热电厂",Huaneng Linyi Power Generation Co Ltd [100%],Huaneng Power International Inc [60.0%]; Linyi Investment Development Co Ltd [22.5%]; China Huaneng Group Co Ltd [15.0%]; Shandong Caixin Asset Operation Co Ltd [2.5%],350,operating,2013,,,supercritical,bituminous,,,99 Gongye Avenue,Luozhuang District,Linyi,Shandong,Eastern Asia,Asia,35.00713,118.32388,exact,9-Oct,9-Oct,"Year: 2009, Month: 10",,,,11,0.53,10090.8,94600,1.63666391,29,47.46325338
G100000113726,L100000101368,China,https://www.gem.wiki/Linyi_Xincheng_Jinluo_cogen_power_station,Linyi Xincheng Jinluo cogen power station,Phase VII Unit 1,,临沂新程金锣热电厂,Linyi Xincheng Jinluo Meat Products Group Co Ltd [100%],Golden Luo (Hong Kong) Holdings [100.0%],50,operating,2017,,,unknown,unknown,,,Bancheng Town,Lanshan District,Linyi,Shandong,Eastern Asia,Asia,35.248675,118.295224,exact,,,,agriculture,both,heat,7,0.53,10326,96100,0.243052582,33,8.02073521
G100000114378,L100000104630,China,https://www.gem.wiki/Linyi_Yangguang_Heat_supply_power_station,Linyi Yangguang Heat supply power station,Unit 1,,临沂阳光热电厂,Linyi Sunshine Thermal Power Co Ltd [100%],Linyi City Construction Investment Group Co Ltd [54.0%]; Linyi Investment Development Co Ltd [36.0%]; Shandong Caixin Asset Operation Co Ltd [10.0%],30,operating,,,,unknown,unknown,,,,Fei County,Linyi,Shandong,Eastern Asia,Asia,35.17319,118.140008,exact,,,,,,,20,0.53,12047,96100,0.170136807,20,3.40273615
G100000102109,L100000100645,China,https://www.gem.wiki/Linzhou_power_station,Linzhou power station,Unit 1,,大唐林州热电厂,Datang Linzhou Thermoelectricity Co Ltd [100%],China Datang Corp [80.0%]; Henan Zhongfu Industrial Co Ltd [13.1%]; oriental industrial investment Co Ltd [6.6%]; other [0.2%],350,operating,2011,,,supercritical,bituminous,,,Hongqiqv Development District Shuimoshan Villege,Linzhou,Anyang,Henan,Eastern Asia,Asia,36.108723,113.863586,exact,26-May-09,26-May-09,"Year: 2009, Month: 5, Day: 26",,,,13,0.53,10090.8,94600,1.63666391,27,44.18992556
